user_id	basket_id	item_id
232	3	1680
232	3	65
232	3	182
232	3	2458
232	3	607
232	3	508
232	4	104
232	4	3358
232	5	449
232	6	1375
232	6	1937
232	6	4497
232	7	3065
232	7	3217
232	7	3636
232	7	1189
232	7	1833
232	8	691
232	8	413
232	8	3202
232	8	3272
232	8	1561
232	8	7553
232	9	6034
232	9	1562
232	9	4308
232	9	1894
232	9	86
232	10	57
232	10	5650
232	10	6545
232	10	1440
232	11	5
232	11	965
232	11	1783
232	11	1188
232	11	57
232	11	3752
232	12	7269
232	12	2040
232	12	8462
232	12	7244
232	12	7456
232	12	3928
232	12	5098
232	12	5
232	12	6238
232	12	6123
232	12	1466
232	12	8275
232	12	6781
232	13	104
232	13	4036
232	13	1505
232	13	816
232	13	1321
232	13	2484
232	13	875
232	13	2389
232	13	2666
232	13	6823
232	13	590
232	14	241
232	14	712
232	14	4143
232	14	588
232	14	2297
232	14	875
232	14	5087
232	14	801
232	14	1086
232	14	1500
232	14	873
232	15	523
232	15	2308
232	15	1409
232	15	4398
232	15	3929
232	16	2286
232	17	2834
232	17	619
232	17	3501
232	17	145
232	17	58
232	17	2956
232	17	373
232	17	651
232	17	7676
232	17	2993
232	17	5425
232	17	182
232	17	8075
232	17	568
232	18	182
232	18	4025
232	19	2096
232	19	1072
232	20	496
232	20	1058
232	20	182
232	20	883
232	21	2096
232	22	182
232	22	134
232	22	5362
233	0	8463
233	0	299
233	0	5513
233	0	5004
233	0	369
233	0	6008
233	0	1468
233	0	176
233	1	5149
233	1	8464
233	1	8463
233	1	8420
233	1	176
233	1	4386
233	1	515
233	1	2055
233	1	589
233	2	5899
233	2	3062
233	2	3377
233	2	1055
233	2	1393
233	2	848
233	2	6632
233	2	4808
233	2	8365
233	2	8463
234	0	3919
234	0	5210
234	0	376
234	0	6660
234	0	4209
234	0	2750
234	0	4719
234	0	594
234	0	2954
234	0	3914
234	0	2649
234	0	5093
234	0	1588
234	0	3374
234	0	4797
234	0	0
234	0	2041
234	0	5392
234	0	280
234	0	332
234	0	124
234	0	2691
234	0	8369
234	0	2025
234	1	6046
234	1	382
234	1	496
234	1	3432
234	1	501
234	1	79
234	1	518
234	2	3199
234	2	2008
234	2	4933
234	2	382
234	2	653
234	3	467
234	3	7334
234	3	7877
234	3	3310
234	3	382
234	4	3807
234	4	5735
234	4	1181
234	4	1521
234	4	6163
234	4	1376
234	4	7411
234	4	1234
234	4	6391
234	4	1584
234	4	113
234	4	5665
234	5	3207
234	5	39
234	5	36
235	0	3815
235	0	868
235	0	884
235	1	914
235	1	46
235	1	2552
235	1	2887
235	1	4657
235	2	8449
235	2	163
235	3	2735
235	4	3140
235	5	1550
235	6	1846
235	6	7547
235	7	2887
235	7	1531
235	7	1484
235	7	5695
235	7	884
235	8	1407
235	8	355
235	8	1275
235	9	1099
235	9	2887
236	0	4282
236	0	5323
236	0	1463
236	0	360
236	0	1794
236	0	6127
236	0	419
236	0	3566
236	0	4609
236	0	5329
236	0	3283
236	0	3867
236	1	751
236	1	5329
236	1	33
236	1	1179
236	1	4651
236	1	1845
236	1	3867
236	2	4820
236	2	70
236	2	5060
236	2	2322
236	2	3733
236	2	3569
236	2	1725
236	2	4279
236	2	5323
236	2	2106
236	3	346
236	3	2154
236	3	2822
236	4	769
236	4	13
236	5	4072
236	5	573
236	5	5508
236	5	4727
237	0	1653
237	0	399
237	0	3536
237	0	3805
237	0	126
237	0	140
237	0	5098
237	0	1899
237	0	693
237	0	1916
237	0	46
237	1	1021
237	1	56
237	1	2119
237	1	170
237	1	1882
237	1	767
237	1	864
237	2	1393
237	2	1056
237	2	974
237	2	1633
237	2	2119
237	2	375
237	2	848
237	2	1213
237	2	1058
237	2	1145
237	2	496
237	3	1882
238	0	4607
238	0	4204
238	0	1913
238	0	5843
238	0	8392
238	0	3628
238	0	2627
238	0	6006
238	0	3755
238	0	5913
238	0	2651
238	0	1729
238	0	2788
238	0	8413
238	0	8077
238	0	126
238	0	447
238	0	8471
238	0	3105
238	0	2507
238	0	581
238	0	4864
238	0	5113
238	0	119
238	0	887
238	0	6374
238	1	8372
238	1	1622
238	1	8280
238	1	1798
238	1	2041
238	1	4887
238	1	1117
238	1	3006
238	1	2788
238	1	2414
238	1	447
238	1	6564
238	1	2169
238	1	1906
238	1	1964
238	1	2298
238	1	4488
238	1	2335
238	1	89
238	1	1128
238	1	5194
238	1	3401
238	1	373
238	1	962
238	1	3405
238	1	5113
238	1	2966
238	1	5880
238	1	182
238	1	896
238	1	1129
238	1	3105
238	1	348
238	1	6051
238	1	691
238	1	418
238	1	183
238	1	482
238	1	2267
238	1	960
238	1	120
238	2	2788
238	2	1091
238	2	559
238	2	6415
238	2	1108
238	2	4372
238	2	342
238	2	4688
238	2	6838
238	2	412
238	2	3488
238	2	299
238	2	1203
238	2	4442
238	2	1185
238	2	2208
238	2	4328
239	0	1154
239	0	3217
239	0	5185
239	0	1305
239	1	6752
239	1	142
239	1	212
239	1	1129
239	1	6870
239	1	1
239	1	1652
239	1	2036
239	1	440
239	1	2750
239	1	5373
239	1	154
239	1	192
239	1	202
239	1	3112
239	1	4580
239	1	1272
239	1	1530
239	1	4579
239	1	3127
239	1	4207
239	1	1616
239	1	518
239	2	5825
239	2	1366
239	2	471
240	0	574
240	0	2801
240	0	216
240	0	761
240	1	46
240	2	312
240	2	2801
240	2	216
240	2	3945
240	3	1344
240	3	212
240	4	266
240	4	447
240	4	780
240	4	497
240	4	312
240	4	3705
240	5	6458
240	5	6426
240	5	450
240	5	1552
240	6	2597
240	7	1468
240	7	2829
240	7	7242
240	7	5302
240	7	2815
240	7	1393
240	7	3915
240	7	1562
240	7	86
240	7	5079
240	7	369
240	8	675
240	8	691
240	8	2360
240	9	312
240	9	1561
240	9	2360
240	9	2801
240	9	2597
240	10	7220
240	10	1000
240	10	226
240	10	212
240	11	4096
240	12	6426
240	12	4610
240	12	7472
240	13	3458
240	13	3374
240	13	3740
240	13	2801
240	13	706
240	13	497
240	13	2712
240	14	5583
240	14	1393
240	14	38
240	14	713
240	14	249
240	14	1072
240	14	819
240	15	713
240	15	312
240	15	873
240	15	2801
240	15	3884
240	15	46
241	0	3781
241	1	2197
241	1	6612
241	1	7450
241	1	3260
241	1	4
241	2	382
241	2	3584
241	2	3229
241	2	2017
241	2	7603
241	2	7125
241	2	422
241	3	758
241	3	6293
241	4	1964
241	4	194
241	4	1181
241	4	824
242	0	1912
242	0	208
242	0	4679
242	0	4598
242	1	2197
242	1	1747
242	1	2462
242	1	3007
242	1	5431
242	1	6776
242	1	5800
242	1	3637
242	1	3863
242	1	4067
242	1	6954
242	1	1736
242	1	6638
242	1	382
242	1	2847
242	1	5177
242	1	1479
242	1	1047
242	1	973
242	1	3691
242	1	2743
242	1	5359
242	1	4938
242	1	1060
242	2	1736
242	2	1479
242	2	2340
242	2	851
242	2	1955
242	2	2743
242	2	1738
242	2	657
242	2	1506
242	3	824
242	3	5373
242	3	1284
242	3	1463
242	3	2743
242	3	6309
242	3	354
242	3	657
242	3	2421
242	4	354
242	4	4678
242	4	4825
242	4	3988
242	4	1444
242	4	4502
242	4	2071
242	4	1235
242	4	2743
242	4	566
242	5	342
242	5	7907
242	5	1751
242	5	22
242	5	1614
242	5	1595
242	5	242
242	5	5822
242	5	649
242	5	6284
242	5	311
242	5	309
242	5	5769
242	5	4403
242	5	2965
242	5	1479
242	5	6332
242	5	495
242	5	354
242	5	851
242	5	2680
242	5	4635
242	5	1960
242	5	7951
242	6	4635
242	6	3863
242	6	22
242	6	6884
242	6	418
242	6	6378
242	6	8472
242	6	4056
242	6	2848
243	0	3114
243	0	5422
243	0	3583
243	0	7316
243	0	2670
243	1	3543
243	1	2613
243	1	8354
243	2	5676
243	2	6320
244	0	2668
244	0	43
244	0	751
244	0	71
244	0	1311
244	0	3256
244	0	5582
244	0	545
244	0	4320
244	0	3931
244	0	2109
244	0	1143
244	0	2920
244	0	2966
244	0	13
244	0	4224
244	0	5846
244	0	117
244	0	5370
244	0	744
244	0	860
244	0	742
244	0	4904
244	0	126
244	0	7737
244	0	6654
244	0	2633
244	0	1421
244	0	7252
244	0	2123
244	0	2666
244	1	827
244	1	1324
244	1	891
244	1	4718
244	1	2123
244	1	1100
244	1	3433
244	1	102
244	1	2480
244	1	473
244	1	1298
244	1	798
244	1	1344
244	1	7027
244	1	2302
244	2	1398
244	2	2123
244	2	518
244	2	1639
244	2	43
244	2	474
244	2	4532
244	2	2455
244	2	2131
244	2	7994
244	2	4320
244	3	1129
244	3	1100
244	3	3117
244	3	1645
244	3	3065
244	3	584
244	3	137
244	3	2613
244	3	473
244	3	3860
244	3	9
244	3	43
244	3	730
244	3	1521
244	3	8386
244	3	4847
244	3	4204
244	3	6286
244	3	1398
244	3	117
244	3	7
244	3	3121
244	3	874
244	3	2209
244	3	2480
244	3	1530
244	3	1582
244	4	43
244	4	2966
244	4	4320
244	4	4532
244	4	1124
244	4	1100
244	4	603
244	4	8061
244	4	4608
244	4	3025
244	4	6752
244	4	2122
244	4	5451
244	4	2716
244	4	3436
244	4	2613
244	4	1925
244	4	2821
244	4	787
244	4	44
244	5	6675
245	0	6760
245	0	2183
245	0	5569
245	0	940
245	0	1497
245	0	1344
245	0	651
245	0	974
245	0	2193
245	0	357
245	0	2520
245	0	202
245	0	689
245	0	2157
245	0	913
245	0	7830
245	0	1649
245	0	7092
245	0	7049
245	0	2733
245	0	380
245	0	4328
245	0	503
245	0	583
245	1	1321
245	1	1400
245	1	266
245	2	948
245	2	7859
245	2	2316
245	2	5270
245	3	8478
245	4	4089
245	4	1724
245	4	420
245	4	2611
245	4	1252
246	0	921
246	0	8479
246	0	1093
246	0	8480
246	0	2959
246	0	7548
246	0	5470
246	0	111
246	0	46
246	0	7206
246	1	7715
246	1	921
246	1	7206
246	1	4958
246	1	1718
246	1	7249
246	2	7249
246	3	3401
246	3	2633
246	3	3500
246	4	4887
246	4	369
246	5	6241
246	5	1015
246	5	1083
246	6	7126
246	6	2262
246	6	5715
246	6	3972
246	6	7206
246	6	670
246	6	367
246	6	1914
246	7	7007
246	7	6513
246	8	7206
246	8	369
247	0	1683
247	0	2053
247	0	8482
247	0	4303
247	0	7126
247	0	2576
247	0	1044
247	0	6758
247	0	5424
247	0	6118
247	0	2181
247	0	2989
247	0	5952
247	0	3908
247	0	2280
247	0	511
247	0	5552
247	0	7293
247	0	4535
247	0	2329
247	0	2602
247	0	2580
247	0	3990
247	0	3998
247	1	1507
247	1	1800
247	1	815
247	1	249
247	1	1313
247	1	5972
247	1	35
247	1	7126
247	1	1402
247	1	3719
247	1	2946
247	1	4873
248	0	4682
248	0	1466
248	0	369
248	0	4850
248	0	4172
248	0	764
248	0	3513
248	0	4163
248	0	3724
248	0	1479
248	1	1862
248	1	2128
248	2	1862
248	2	7667
248	2	4682
248	2	3200
248	2	176
248	2	4309
248	3	6509
248	3	2457
248	4	1466
248	4	3209
248	4	2128
248	4	9
248	4	5705
248	5	1862
248	5	4682
248	6	3749
248	6	1862
248	6	6122
248	6	7667
248	6	4512
248	7	4295
248	7	2457
248	7	5787
248	7	1500
248	7	4617
248	7	2398
248	7	294
248	7	2816
248	7	802
248	7	4868
248	8	2159
248	8	4992
248	9	3200
248	9	3724
248	9	5010
248	9	2128
249	0	671
249	0	503
249	0	27
249	0	1658
249	0	4502
249	0	2195
249	0	5966
249	0	3788
249	0	408
249	0	2261
249	1	2939
249	1	924
249	1	925
249	1	3847
249	1	36
249	1	376
249	1	676
249	1	1578
249	1	647
249	1	1671
249	1	6086
249	2	1123
249	2	6842
249	2	1671
249	2	1303
249	2	2196
249	2	4941
249	2	920
249	2	1681
249	2	1578
249	2	926
249	2	1516
249	2	376
249	2	361
249	2	330
249	2	5676
249	2	3621
249	2	1967
249	2	1403
249	2	671
249	2	5051
249	2	6680
249	2	2198
249	3	5309
249	3	813
249	3	7113
249	3	4721
249	3	7417
249	3	212
249	3	1254
249	4	5309
249	4	303
249	4	3449
249	4	7787
249	4	8256
249	4	24
249	4	1559
249	4	1303
249	4	450
249	4	4455
249	4	212
249	4	4721
249	4	2198
249	4	4010
249	4	282
249	4	1595
249	5	450
249	5	3812
249	5	2198
249	5	7016
249	5	1998
249	5	8256
249	5	854
249	5	676
249	6	376
249	6	3621
249	7	4688
249	7	538
249	7	7113
249	7	6098
249	7	1596
249	7	736
249	7	212
249	8	7781
249	8	3812
249	8	5309
249	8	5363
249	8	5782
249	8	1303
249	9	8440
249	9	647
249	9	4597
249	9	4404
249	9	7368
249	9	1658
249	9	1269
249	9	212
249	9	6674
249	9	1872
249	9	6098
249	9	7665
249	9	2772
249	9	7185
249	9	2820
249	9	4474
249	9	39
249	10	6599
249	11	311
249	11	5301
249	11	1572
249	11	5561
249	11	6098
249	11	5658
249	11	6856
249	11	317
249	11	1794
249	11	1883
249	11	1054
249	11	194
249	12	46
249	12	1021
249	12	3621
249	12	249
249	13	194
249	13	6316
249	13	500
249	13	649
249	13	311
249	13	103
249	13	1794
250	0	50
250	0	678
250	0	2661
250	0	9
250	0	3208
250	0	1438
250	0	858
250	0	6132
250	0	1859
250	0	1119
250	0	6566
250	0	1522
250	1	687
250	1	50
250	1	6961
250	1	974
250	1	2008
250	1	3208
250	1	328
250	1	3579
250	1	5736
251	0	756
251	0	585
251	0	1743
251	1	1937
251	1	256
251	2	256
251	2	2364
251	2	494
251	3	3321
251	4	3317
251	4	5781
251	4	3171
251	5	5754
252	0	1777
252	0	447
252	0	3976
252	0	2149
252	0	1044
252	0	460
252	0	3867
252	0	2331
252	0	375
252	1	121
252	1	119
252	1	7444
252	1	125
252	1	414
252	1	434
252	2	652
252	2	6
252	2	46
252	2	1679
252	2	212
252	2	5743
252	2	2100
252	2	6587
252	2	6115
252	3	2145
252	3	3458
252	3	3449
252	3	2633
252	4	249
252	4	61
252	4	9
252	4	1034
252	4	6448
252	4	78
252	4	2338
252	4	2331
252	5	119
252	5	129
252	5	125
252	5	1463
252	5	126
252	5	2025
252	6	721
252	6	1426
252	6	4132
253	0	2586
253	0	3570
253	0	758
253	0	5015
253	1	65
253	1	955
254	0	3685
254	0	72
254	0	5480
254	0	89
254	0	2401
254	0	4316
254	0	4929
254	0	4185
254	0	1658
254	0	182
254	0	146
254	1	5480
254	1	987
254	1	2405
254	1	2144
254	1	225
254	2	2119
254	2	3016
254	2	927
254	2	505
254	3	4989
254	3	119
254	3	4929
254	3	2586
254	3	6156
254	3	4162
254	3	1833
254	4	342
254	4	430
254	4	4332
254	4	239
254	4	522
254	4	309
254	4	317
254	4	3477
254	4	649
254	4	311
254	4	19
254	5	0
254	5	4316
254	5	987
254	5	2789
254	5	2064
254	5	47
254	5	1143
254	5	332
254	5	1369
254	5	5552
254	5	4929
254	5	7345
254	6	878
254	6	1523
254	6	1649
254	6	146
254	6	505
254	6	2183
254	7	2265
254	7	505
254	7	6156
254	7	3127
254	7	572
254	8	1433
254	8	8175
254	8	238
254	8	3858
254	8	3686
254	8	3014
254	9	882
254	9	146
254	9	651
254	9	340
254	9	6156
254	9	1347
254	9	125
254	9	4162
254	10	2265
254	10	89
254	10	3394
254	10	1115
254	10	6156
254	10	3732
254	10	1347
254	10	146
254	10	2403
254	10	2405
254	11	146
254	11	2139
254	11	1275
254	11	317
254	11	309
254	11	311
254	11	342
254	11	651
254	12	282
254	12	1902
254	12	317
254	12	6405
254	12	3002
254	12	2789
254	12	976
254	12	7934
254	12	794
254	12	4106
254	12	649
254	12	4323
254	12	3861
254	12	298
254	12	311
254	12	884
254	12	1181
254	12	987
254	12	8175
254	12	3019
254	13	1548
254	14	298
254	14	3394
254	14	2385
254	14	1548
254	14	1463
254	14	114
254	14	119
254	14	1241
254	14	1369
254	14	987
254	14	2162
254	15	4323
254	15	5196
254	15	125
254	15	4162
254	15	2256
254	15	1653
254	15	47
254	15	6233
254	15	2463
254	15	2052
254	15	505
254	15	6156
255	0	61
255	0	2026
255	1	476
255	1	5597
255	1	7538
255	1	138
255	2	8403
255	2	3240
255	2	4160
255	2	2470
255	2	693
255	3	4256
255	3	5263
255	3	2470
255	3	5985
255	3	138
255	4	1525
255	4	752
255	4	40
256	0	473
256	0	1116
256	0	5968
256	0	680
256	1	864
256	2	885
256	2	4598
256	2	1259
256	2	5600
256	2	3475
256	2	50
256	2	620
256	2	973
256	3	328
256	3	7655
256	3	3494
256	3	1687
256	3	5868
256	3	39
256	3	3231
256	3	1205
256	3	4523
256	3	2734
256	3	7982
256	3	511
256	3	8062
257	0	1996
257	0	2036
257	0	4382
257	0	2871
257	0	111
257	0	890
257	0	3304
257	0	366
257	0	4500
257	0	403
257	0	2587
257	0	1963
257	0	4988
257	0	1691
257	0	334
257	0	1575
257	0	13
257	0	913
257	0	6928
257	0	3981
257	0	440
257	0	396
257	0	4683
257	0	1319
257	0	7423
257	0	2760
257	1	7736
257	1	4963
257	1	1117
257	1	356
257	1	638
257	1	1385
257	1	890
257	1	1021
257	1	247
257	1	13
257	1	3119
257	1	1697
257	1	2998
257	1	934
257	1	56
257	1	584
257	1	1634
258	0	4314
258	1	2484
258	1	2330
258	1	1801
258	1	2911
258	1	6526
258	2	4578
259	0	4065
259	0	2471
259	0	4262
259	0	1578
259	0	3848
259	1	5428
259	1	2099
259	1	4450
259	1	2471
259	2	833
259	2	6126
259	2	2471
259	2	2705
259	3	6506
259	4	3984
259	4	294
259	4	121
260	0	7188
260	0	1907
260	0	797
260	0	434
260	0	425
260	0	2125
260	0	3489
260	1	756
260	1	5786
260	2	450
260	2	780
260	2	135
260	2	1038
260	2	4253
260	2	249
260	2	5022
260	3	3970
260	3	2910
260	3	2906
260	3	217
260	3	1039
260	3	450
260	4	8486
261	0	299
261	0	895
261	0	2120
261	1	78
261	1	5891
261	1	2198
261	1	3145
261	2	895
261	2	2120
262	0	4569
262	0	447
262	0	5040
262	0	7308
262	0	7193
262	0	4780
262	0	5370
262	0	5725
262	0	2520
262	1	8106
262	2	7089
262	2	2550
262	2	2696
262	2	8462
262	3	722
262	3	1194
262	3	732
262	3	6026
263	0	795
263	0	65
263	0	1463
263	0	1024
263	0	36
263	0	126
263	0	1530
263	0	4941
263	0	6814
263	0	125
263	0	121
263	0	2026
263	0	124
263	0	1926
263	1	3688
263	1	6790
263	1	8220
263	1	869
263	1	24
263	1	6152
263	1	1732
263	1	5321
263	1	1658
263	1	322
263	1	4159
263	1	2347
263	1	1108
263	1	1468
263	1	511
263	1	795
263	1	973
263	1	1524
263	1	2198
263	1	1886
263	1	131
264	0	447
264	1	9
264	2	8
264	2	1681
265	0	1161
265	0	3589
265	0	3044
265	0	209
265	0	447
265	1	1161
265	1	990
265	1	7974
265	2	159
265	2	1161
265	3	1321
265	3	1161
265	4	990
265	4	1161
265	4	2843
265	4	1745
265	4	6591
265	5	6477
265	5	1161
265	5	1321
265	5	1611
265	5	4129
265	6	32
265	6	4772
265	6	4114
265	6	500
265	6	1401
265	7	3008
265	7	1161
265	7	4991
265	8	3248
265	8	131
265	9	1431
265	9	1161
265	9	124
265	9	606
265	9	121
265	9	6713
265	9	126
265	9	120
265	9	795
265	9	129
265	9	6185
265	9	7647
265	10	2272
265	10	3235
265	10	1876
265	10	1213
265	10	3917
265	11	8156
265	11	6240
265	11	1161
265	11	32
265	11	3235
265	11	8444
266	0	3420
266	0	2185
266	0	5442
266	0	8032
266	1	960
266	1	4500
266	1	46
266	1	5590
266	1	1366
266	1	4427
266	1	1571
266	1	5740
266	1	266
266	1	1
266	1	3462
266	1	721
266	1	6282
266	2	2664
266	2	134
266	2	6418
266	2	689
266	2	48
266	2	2360
266	3	960
266	3	249
266	3	606
266	3	4184
266	4	1007
266	5	3516
266	6	7446
266	6	5590
266	6	1377
266	7	1312
266	7	186
266	7	415
266	7	411
266	8	5631
266	8	1480
266	9	10
266	10	754
267	0	1856
267	0	3479
267	0	6709
267	0	1964
267	1	1604
267	1	4977
267	1	3025
267	1	2219
267	1	1078
267	1	2086
267	1	235
267	1	2252
267	2	154
267	2	74
267	2	3479
267	2	2238
267	2	3197
267	3	402
267	3	235
267	3	1900
267	3	136
267	3	9
267	3	180
267	4	151
267	4	6080
267	4	9
267	4	4231
267	4	1321
267	4	3466
267	5	2691
267	5	2393
267	5	235
267	6	2489
267	6	136
267	6	582
267	6	7610
267	7	4
267	7	1056
267	7	7595
267	7	1388
267	7	4212
267	7	5215
267	7	3536
267	8	4166
267	8	7592
267	8	1321
267	9	4996
267	9	1663
267	10	4617
267	10	240
267	11	380
267	11	4897
267	11	2217
267	11	496
267	12	4996
267	12	1856
267	12	163
267	12	9
267	12	336
267	13	2219
267	13	4231
268	0	1869
268	0	124
268	0	3762
268	0	103
268	0	2782
268	0	2926
268	0	5708
268	0	125
268	0	119
268	0	503
268	0	126
268	0	580
268	0	1426
268	0	1621
268	0	2025
268	0	121
268	0	3481
268	0	610
268	0	1505
268	0	2442
268	1	4477
268	1	1621
268	1	120
268	1	1426
268	1	1988
268	2	86
268	2	1956
268	2	2497
268	3	3040
268	3	5584
268	3	2008
269	0	4265
269	0	40
269	0	330
269	0	118
269	0	8073
269	0	1311
269	0	7259
269	0	3727
269	0	1850
269	0	7844
269	0	3908
269	0	469
269	0	2362
269	0	7885
269	0	3004
269	0	7075
269	0	5938
269	0	1847
269	0	8008
269	0	5412
269	1	1152
269	1	3391
269	1	104
269	1	4628
269	1	4173
269	1	512
269	1	182
269	1	322
269	1	447
269	1	863
269	1	2401
269	2	3790
269	2	8008
269	2	2989
269	2	8522
269	2	3908
269	2	7885
269	2	7511
269	2	6267
269	3	5173
269	3	7405
269	3	5182
269	4	40
269	4	519
269	4	2185
269	4	138
269	4	1727
269	5	780
269	5	4
269	5	1999
269	5	792
269	6	1196
269	7	1740
269	7	3380
269	7	1783
269	7	1595
269	7	599
269	7	466
269	7	1196
269	7	118
269	7	8036
269	7	7749
269	7	4492
269	7	40
269	8	5201
269	8	8064
269	8	5639
269	8	2185
269	8	4408
270	0	6816
270	0	6585
270	0	1859
270	0	5700
270	0	8524
270	0	6381
270	0	717
270	0	8141
270	1	2952
270	1	1344
270	1	430
270	2	6481
270	2	3755
270	2	3756
270	2	7777
270	2	7757
270	2	8471
270	2	391
270	2	1833
270	3	2420
270	4	6330
270	4	759
270	5	1833
270	6	5860
270	6	1138
270	6	5279
270	6	2638
270	6	1593
270	6	751
270	6	1833
270	6	2650
270	6	5688
270	7	5279
270	8	7764
270	8	3580
270	8	4943
270	8	3277
270	8	1700
270	8	8525
270	8	8447
270	8	1419
270	8	4389
270	8	4575
270	8	3755
270	9	6585
270	9	3863
270	9	118
270	9	5501
270	9	1780
270	9	4806
270	9	5296
270	9	717
270	9	807
270	9	1817
270	9	5197
270	9	2984
270	10	660
270	10	485
270	10	430
270	10	189
270	11	7639
270	11	2900
270	11	3266
270	12	8526
270	13	3268
270	13	2260
270	13	1812
270	14	135
270	14	8141
270	14	118
270	14	4509
270	14	39
270	14	1230
270	14	3688
270	15	1833
270	15	6975
270	15	8527
270	15	8320
270	16	2209
270	16	46
270	16	1673
270	17	3266
271	0	266
271	0	171
271	1	2013
271	1	46
271	2	7581
271	3	1949
271	3	9
271	3	212
271	3	72
271	3	3710
271	3	144
271	3	1361
271	4	2170
271	4	746
271	4	1256
271	5	6644
271	6	4898
271	6	3253
271	6	1949
271	7	5760
271	7	364
271	7	359
271	8	1949
271	8	5840
272	0	1295
272	0	566
272	0	2170
272	0	1619
272	0	7917
272	0	1125
272	0	1344
272	0	188
272	1	119
272	1	1754
272	1	3362
272	1	126
272	2	7343
272	2	1585
272	2	3162
272	3	3539
272	3	2018
272	3	2434
272	3	1129
272	4	7031
272	4	8229
272	4	4521
272	5	566
272	6	215
272	6	8528
272	6	2170
272	6	201
272	7	202
272	7	4851
273	0	4679
273	0	2885
273	0	1432
273	1	7135
273	1	686
273	1	2787
273	1	488
273	1	2133
273	1	448
273	1	1263
273	2	2195
273	2	2764
273	3	4704
273	3	1859
273	3	3767
273	3	7416
273	3	4009
273	3	3851
273	3	1278
273	4	348
273	4	575
273	4	3737
273	4	5635
273	4	8360
273	5	469
273	5	4009
273	5	5120
273	5	2806
273	6	746
273	7	5105
273	7	1021
273	7	595
273	7	3978
273	7	2357
274	0	1649
274	0	129
274	0	5212
274	0	121
274	0	6760
274	0	2733
274	0	124
274	1	46
274	1	1113
274	2	126
274	2	1923
274	2	6049
274	2	2145
274	2	3999
274	2	336
274	2	776
274	2	511
274	2	482
274	2	260
274	2	114
274	2	121
274	2	2389
274	2	322
274	2	556
274	2	3705
274	3	482
274	3	114
274	3	9
274	3	1923
274	3	3449
274	3	2145
274	4	2551
274	4	2549
274	4	1479
274	4	3507
274	4	4059
274	4	2548
274	5	145
274	5	1409
274	6	2389
274	6	2021
274	6	1499
274	6	975
274	6	1923
274	6	1463
274	6	2609
275	0	3961
275	0	125
275	0	2587
275	0	126
275	0	3336
275	0	121
275	0	503
275	0	129
275	0	2530
275	0	7616
275	0	1049
275	0	1044
275	0	1463
275	0	454
275	0	2025
275	0	1807
275	0	3757
275	0	2567
275	0	212
275	1	940
275	1	454
275	1	2233
275	1	46
275	1	2193
275	1	212
275	1	5791
275	1	1102
275	1	1807
275	1	3200
275	1	5656
275	1	4020
275	1	2223
275	1	566
275	1	2567
275	1	139
275	1	1987
275	2	1344
275	2	1987
275	2	454
275	2	2184
275	2	566
275	2	2401
275	2	367
275	2	2567
275	2	891
275	2	3757
275	3	566
275	3	5656
275	3	454
275	3	367
275	4	671
275	4	212
275	4	3931
275	4	1649
275	4	2460
275	4	1061
275	4	226
275	4	454
275	4	2038
275	4	109
275	4	3922
275	4	5656
275	4	3127
275	4	123
275	4	2170
275	5	845
275	5	912
275	5	566
275	5	454
275	6	2880
275	6	8534
275	6	1061
275	6	671
275	7	5449
275	7	4959
275	7	2052
275	7	2661
275	7	8205
275	7	3006
275	7	6321
275	7	5597
275	7	5321
275	7	671
275	7	2038
275	7	8240
275	7	1530
275	7	8242
275	7	608
275	7	1665
275	7	1857
275	7	212
275	7	6491
275	8	2567
275	8	454
275	8	5515
275	8	7523
275	8	566
275	8	8199
275	8	2170
275	9	836
275	9	2901
275	9	1061
275	10	5825
275	11	1654
275	11	6199
275	11	1990
275	11	1019
275	12	2170
275	12	2567
275	12	5656
275	12	212
275	12	566
275	12	2038
275	12	3961
275	12	226
275	13	9
275	13	46
275	14	1674
275	15	213
275	15	5565
275	15	46
276	0	61
276	0	1228
276	0	473
276	0	795
276	0	3087
276	0	2924
276	1	7817
276	1	780
276	1	5384
276	1	4089
276	1	1514
276	1	671
276	1	5292
276	1	2924
276	2	430
276	2	3895
276	2	536
276	2	5384
276	2	3566
276	2	3211
276	2	813
276	2	605
276	2	2343
276	2	458
276	2	3537
276	3	1869
276	3	4467
276	3	418
276	3	182
276	3	2924
276	3	2392
276	3	2892
276	3	1321
276	3	626
276	3	2835
276	3	802
276	3	2836
276	3	1634
276	3	2384
276	3	7978
276	3	16
276	3	7754
276	3	8535
276	3	7417
276	3	3590
276	3	20
276	3	198
276	3	1739
276	3	795
276	3	1831
276	3	5198
276	3	1
276	3	4378
276	4	4485
276	4	336
276	4	2826
276	4	1215
276	4	1033
277	0	7089
277	0	1040
277	0	123
277	0	2238
277	0	1080
277	1	450
277	1	9
277	1	3795
277	2	444
277	2	4423
277	2	780
277	3	10
277	3	6482
277	3	5062
277	3	2323
277	3	2581
277	3	7032
277	4	603
277	4	4231
277	4	7538
277	4	2123
277	4	850
277	4	5408
277	4	4521
277	5	2581
277	5	22
277	5	3824
277	5	1069
277	5	369
277	5	225
277	5	7041
277	5	2797
277	5	1530
277	5	3367
278	0	993
278	0	2606
278	0	6477
278	0	3059
278	0	768
278	0	2316
278	0	1300
278	0	948
278	0	1764
278	0	971
278	0	952
278	0	1024
