session_id	item_id	timestamp
1010	2010	100013
1011	740	100002
1011	589	100003
1011	2132	100004
1011	302	100005
1011	549	100006
1011	1413	100007
1011	1094	100008
1011	448	100009
1011	3312	100010
1011	374	100011
1011	2839	100012
1011	1644	100013
1011	5351	100014
1011	2724	100015
1011	5592	100016
1011	5698	100017
1011	2258	100018
1011	5868	100019
1011	2641	100020
1011	5987	100021
1011	6034	100022
1011	915	100023
1011	2423	100024
1011	754	100025
1012	741	100002
1012	636	100003
1012	5	100004
1012	31	100005
1012	3193	100006
1012	355	100007
1012	4025	100008
1012	37	100009
1012	1053	100010
1012	42	100011
1012	18	100012
1012	1407	100013
1012	469	100014
1012	1364	100015
1012	781	100016
1012	340	100017
1012	204	100018
1012	1117	100019
1012	378	100020
1012	5988	100021
1013	110	100002
1013	1493	100003
1013	36	100004
1013	1466	100005
1014	596	100002
1014	901	100003
1014	2133	100004
1014	2366	100005
1015	742	100002
1015	1494	100003
1015	2134	100004
1015	1416	100005
1016	25	100002
1016	1495	100003
1016	2135	100004
1016	2707	100005
1017	743	100002
1017	36	100003
1017	37	100004
1017	2708	100005
1017	5	100006
1017	166	100007
1017	1377	100008
1017	263	100009
1017	1122	100010
1017	350	100011
1017	1023	100012
1017	5195	100013
1017	84	100014
1017	174	100015
1017	549	100016
1017	198	100017
1017	34	100018
1017	1241	100019
1017	5932	100020
1017	5078	100021
1017	1025	100022
1017	1073	100023
1017	290	100024
1017	1243	100025
1017	6167	100026
1018	744	100002
1018	1302	100003
1018	86	100004
1018	2709	100005
1018	116	100006
1018	68	100007
1019	418	100002
1019	545	100003
1019	365	100004
1019	110	100005
1019	86	100006
1019	3654	100007
1019	733	100008
1019	1476	100009
1019	527	100010
1019	15	100011
1019	1144	100012
1019	2371	100013
1019	4171	100014
1020	745	100002
1020	93	100003
1020	2136	100004
1020	2710	100005
1021	224	100002
1021	1496	100003
1021	2137	100004
1021	596	100005
1022	746	100002
1022	1497	100003
1022	63	100004
1022	999	100005
1022	3105	100006
1022	77	100007
1022	4026	100008
1022	101	100009
1023	110	100002
1023	86	100003
1023	409	100004
1023	66	100005
1023	380	100006
1023	2667	100007
1023	4027	100008
1023	1476	100009
1023	1484	100010
1023	4828	100011
1023	5026	100012
1023	5196	100013
1024	747	100002
1024	290	100003
1024	366	100004
1024	2711	100005
1024	3194	100006
1025	748	100002
1025	412	100003
1025	52	100004
1025	2276	100005
1025	3195	100006
1025	3647	100007
1026	749	100002
1026	1498	100003
1026	2138	100004
1026	1018	100005
1026	3196	100006
1027	104	100002
1027	1499	100003
1027	166	100004
1027	1701	100005
1027	106	100006
1027	527	100007
1027	101	100008
1028	750	100002
1028	1500	100003
1028	2139	100004
1028	2712	100005
1028	3197	100006
1029	86	100002
1029	843	100003
1029	1543	100004
1029	2713	100005
1029	436	100006
1029	1202	100007
1029	1870	100008
1029	3110	100009
1029	461	100010
1029	4829	100011
1029	4349	100012
1029	5197	100013
1029	5352	100014
1029	5487	100015
1029	1484	100016
1029	5699	100017
1029	806	100018
1029	5869	100019
1029	2160	100020
1029	1517	100021
1029	3337	100022
1029	101	100023
1030	751	100002
1030	19	100003
1030	921	100004
1030	2371	100005
1030	3198	100006
1030	669	100007
1030	94	100008
1030	2023	100009
1030	4609	100010
1030	1643	100011
1030	1223	100012
1030	107	100013
1030	15	100014
1030	56	100015
1030	260	100016
1030	49	100017
1030	281	100018
1030	5870	100019
1030	2344	100020
1030	853	100021
1030	32	100022
1030	1078	100023
1030	155	100024
1030	5273	100025
1030	2221	100026
1031	752	100002
1031	1197	100003
1031	2140	100004
1031	262	100005
1032	753	100002
1032	253	100003
1032	2141	100004
1032	147	100005
1032	3199	100006
1032	3655	100007
1032	4028	100008
1032	17	100009
1032	745	100010
1032	816	100011
1032	4495	100012
1032	3975	100013
1032	1527	100014
1033	86	100002
1033	1501	100003
1033	220	100004
1033	814	100005
1033	3200	100006
1033	1607	100007
1033	107	100008
1033	1553	100009
1033	1777	100010
1033	1395	100011
1033	5027	100012
1034	754	100002
1034	1502	100003
1034	2142	100004
1034	2714	100005
1034	515	100006
1034	18	100007
1034	4029	100008
1034	2316	100009
1034	1150	100010
1034	4830	100011
1034	743	100012
1034	116	100013
1034	5353	100014
1034	4078	100015
1034	5593	100016
1034	1476	100017
1034	1048	100018
1034	5074	100019
1034	1779	100020
1034	5989	100021
1034	1186	100022
1034	1620	100023
1034	930	100024
1034	6141	100025
1034	260	100026
1034	459	100027
1034	1263	100028
1034	6055	100029
1034	2228	100030
1035	755	100002
1035	366	100003
1035	450	100004
1035	110	100005
1035	1534	100006
1035	411	100007
1035	2515	100008
1035	301	100009
1035	812	100010
1035	63	100011
1035	1177	100012
1035	5198	100013
1035	1437	100014
1035	3241	100015
1035	5594	100016
1035	5700	100017
1035	527	100018
1035	5871	100019
1035	5933	100020
1035	1392	100021
1036	756	100002
1036	86	100003
1036	2143	100004
1036	1799	100005
1037	325	100002
1037	1503	100003
1037	86	100004
1037	2715	100005
1037	3201	100006
1037	1954	100007
1037	31	100008
1037	1066	100009
1037	229	100010
1037	1061	100011
1037	5028	100012
1037	101	100013
1038	757	100002
1038	527	100003
1038	352	100004
1038	2161	100005
1038	3202	100006
1039	758	100002
1039	1504	100003
1039	158	100004
1039	2408	100005
1040	42	100002
1040	1491	100003
1040	2144	100004
1040	273	100005
1040	224	100006
1040	469	100007
1040	366	100008
1040	229	100009
1040	101	100010
1040	3763	100011
1040	981	100012
1041	86	100002
1041	501	100003
1041	149	100004
1041	2716	100005
1041	3203	100006
1041	3656	100007
1041	2422	100008
1041	1478	100009
1041	1799	100010
1041	4831	100011
1041	4477	100012
1041	4984	100013
1041	5354	100014
1041	837	100015
1041	4966	100016
1041	5701	100017
1041	116	100018
1041	5872	100019
1041	5934	100020
1042	86	100002
1042	1505	100003
1042	2145	100004
1042	1094	100005
1042	49	100006
1042	3657	100007
1042	4030	100008
1042	3773	100009
1042	4610	100010
1042	3246	100011
1043	759	100002
1043	49	100003
1043	480	100004
1043	1444	100005
1043	1364	100006
1043	1583	100007
1043	431	100008
1043	469	100009
1043	519	100010
1044	754	100002
1044	1506	100003
1044	85	100004
1044	2717	100005
1044	499	100006
1044	100	100007
1045	760	100002
1045	1507	100003
1045	2146	100004
1045	86	100005
1045	28	100006
1045	231	100007
1045	457	100008
1045	3430	100009
1045	192	100010
1045	1288	100011
1045	527	100012
1045	1047	100013
1045	3575	100014
1045	445	100015
1045	31	100016
1045	1420	100017
1045	5786	100018
1045	5873	100019
1045	5935	100020
1045	5990	100021
1045	6035	100022
1045	6079	100023
1045	1191	100024
1045	6142	100025
1045	6168	100026
1045	4215	100027
1045	6211	100028
1045	3723	100029
1045	149	100030
1045	6257	100031
1045	5580	100032
1045	44	100033
1046	478	100002
1046	59	100003
1046	883	100004
1046	2718	100005
1046	3204	100006
1046	734	100007
1046	1777	100008
1046	4343	100009
1046	4611	100010
1046	4832	100011
1046	5029	100012
1046	4821	100013
1046	5355	100014
1046	2543	100015
1046	154	100016
1046	196	100017
1046	1004	100018
1046	5874	100019
1046	913	100020
1047	761	100002
1047	589	100003
1047	1048	100004
1047	2092	100005
1047	3205	100006
1047	2938	100007
1048	762	100002
1048	1508	100003
1048	2147	100004
1048	1739	100005
1048	3206	100006
1048	3658	100007
1048	1803	100008
1048	2315	100009
1048	3900	100010
1048	163	100011
1048	5030	100012
1049	763	100002
1049	1509	100003
1049	231	100004
1049	155	100005
1049	768	100006
1050	764	100002
1050	1510	100003
1050	2148	100004
1050	281	100005
1050	3207	100006
1050	3659	100007
1050	4031	100008
1050	4344	100009
1050	4612	100010
1050	4833	100011
1050	3666	100012
1050	5199	100013
1050	43	100014
1051	765	100002
1051	31	100003
1051	2149	100004
1051	405	100005
1051	3208	100006
1051	514	100007
1051	1771	100008
1051	68	100009
1051	1777	100010
1051	1176	100011
1051	4529	100012
1051	4566	100013
1051	5356	100014
1051	5488	100015
1051	204	100016
1051	825	100017
1051	1304	100018
1051	2675	100019
1051	1476	100020
1051	5991	100021
1051	6036	100022
1051	3729	100023
1051	743	100024
1051	2581	100025
1052	766	100002
1052	1511	100003
1052	126	100004
1052	2719	100005
1052	76	100006
1052	3118	100007
1052	981	100008
1052	4345	100009
1052	418	100010
1052	2775	100011
1052	4208	100012
1052	3775	100013
1052	4648	100014
1052	107	100015
1052	3018	100016
1052	86	100017
1052	4095	100018
1052	958	100019
1052	2016	100020
1052	5718	100021
1052	3983	100022
1052	4773	100023
1052	5341	100024
1052	6143	100025
1052	1919	100026
1052	1377	100027
1052	1217	100028
1052	6229	100029
1052	6243	100030
1052	6258	100031
1052	6269	100032
1052	39	100033
1053	767	100002
1053	1512	100003
1053	8	100004
1053	360	100005
1053	3209	100006
1053	3660	100007
1053	17	100008
1053	19	100009
1053	688	100010
1053	1618	100011
1053	815	100012
1053	5200	100013
1053	3129	100014
1053	3520	100015
1054	768	100002
1054	101	100003
1054	1047	100004
1054	2720	100005
1054	3210	100006
1054	3661	100007
1054	36	100008
1054	1223	100009
1054	90	100010
1054	110	100011
1054	4271	100012
1054	107	100013
1054	743	100014
1054	301	100015
1054	5595	100016
1054	2311	100017
1054	927	100018
1054	27	100019
1054	83	100020
1054	159	100021
1054	193	100022
1054	4807	100023
1054	1167	100024
1055	769	100002
1055	1513	100003
1055	227	100004
1055	958	100005
1055	36	100006
1055	246	100007
1055	174	100008
1055	31	100009
1055	2000	100010
1055	4637	100011
1055	5031	100012
1055	101	100013
1055	1519	100014
1055	3726	100015
1055	4620	100016
1056	770	100002
1056	1514	100003
1056	103	100004
1056	2721	100005
1056	59	100006
1056	3662	100007
1056	1331	100008
1056	4346	100009
1056	4613	100010
1057	409	100002
1057	1515	100003
1057	301	100004
1057	1186	100005
1057	405	100006
1057	990	100007
1057	741	100008
1057	3324	100009
1057	4614	100010
1057	364	100011
1057	37	100012
1057	339	100013
1057	1998	100014
1057	288	100015
1057	5495	100016
1057	5702	100017
1057	1611	100018
1058	771	100002
1058	1516	100003
1058	2150	100004
1058	86	100005
1058	37	100006
1058	726	100007
1058	27	100008
1058	36	100009
1058	981	100010
1058	1302	100011
1058	208	100012
1058	101	100013
1058	526	100014
1058	246	100015
1058	1142	100016
1058	218	100017
1059	86	100002
1059	31	100003
1059	264	100004
1059	2722	100005
1059	1122	100006
1059	3663	100007
1059	975	100008
1059	4347	100009
1059	365	100010
1059	1331	100011
1060	772	100002
1060	1052	100003
1060	912	100004
1060	2556	100005
1060	417	100006
1060	3664	100007
1060	3176	100008
1060	1493	100009
1060	86	100010
1060	1622	100011
1060	1403	100012
1060	5201	100013
1060	4485	100014
1060	1677	100015
1060	3791	100016
1061	300	100002
1061	1517	100003
1061	87	100004
1061	86	100005
1061	735	100006
1061	301	100007
1062	773	100002
1062	104	100003
1062	411	100004
1062	1879	100005
1062	290	100006
1063	774	100002
1063	342	100003
1063	110	100004
1063	106	100005
1063	3211	100006
1063	1546	100007
1063	1695	100008
1063	2187	100009
1063	4258	100010
1063	2206	100011
1063	5032	100012
1063	1829	100013
1063	593	100014
1063	1245	100015
1063	17	100016
1063	1763	100017
1063	5787	100018
1063	36	100019
1063	4033	100020
1064	775	100002
1064	1518	100003
1064	86	100004
1064	915	100005
1064	3212	100006
1065	378	100002
1065	802	100003
1065	386	100004
1065	86	100005
1065	1607	100006
1065	110	100007
1065	3441	100008
1065	563	100009
1065	193	100010
1065	1771	100011
1065	224	100012
1065	204	100013
1065	2356	100014
1065	31	100015
1065	1241	100016
1066	17	100002
1066	231	100003
1066	148	100004
1066	110	100005
1066	1917	100006
1066	3665	100007
1067	776	100002
1067	1078	100003
1067	86	100004
1067	526	100005
1067	1934	100006
1067	3666	100007
1067	549	100008
1067	4348	100009
1067	1198	100010
1067	689	100011
1067	4734	100012
1067	547	100013
1067	4212	100014
1067	883	100015
1067	4195	100016
1067	3608	100017
1067	1407	100018
1067	386	100019
1067	5936	100020
1067	204	100021
1067	1263	100022
1067	734	100023
1067	2650	100024
1067	1053	100025
1067	4217	100026
1067	6193	100027
1067	1779	100028
1067	3399	100029
1068	648	100002
1068	1519	100003
1068	2151	100004
1068	68	100005
1069	557	100002
1069	204	100003
1069	42	100004
1069	59	100005
1069	212	100006
1069	36	100007
1069	17	100008
1069	4349	100009
1069	4615	100010
1069	1880	100011
1069	5033	100012
1069	4095	100013
1069	3777	100014
1069	366	100015
1069	1230	100016
1069	2210	100017
1069	688	100018
1069	3754	100019
1069	3198	100020
1069	555	100021
1069	3937	100022
1070	301	100002
1070	1520	100003
1070	883	100004
1070	580	100005
1071	777	100002
1071	1521	100003
1071	2152	100004
1071	2723	100005
1071	305	100006
1071	3667	100007
1072	778	100002
1072	1522	100003
1072	174	100004
1072	2724	100005
1072	401	100006
1072	972	100007
1072	3547	100008
1072	1476	100009
1072	826	100010
1073	779	100002
1073	636	100003
1073	2153	100004
1073	2056	100005
1073	1122	100006
1073	1510	100007
1073	4032	100008
1073	1029	100009
1073	402	100010
1073	4223	100011
1073	263	100012
1074	780	100002
1074	76	100003
1074	1918	100004
1074	1161	100005
1074	3213	100006
1074	3668	100007
1074	781	100008
1074	4350	100009
1074	386	100010
1074	378	100011
1074	1938	100012
1074	981	100013
1074	42	100014
1075	781	100002
1075	86	100003
1075	368	100004
1075	105	100005
1075	285	100006
1075	2661	100007
1075	18	100008
1075	101	100009
1076	743	100002
1076	544	100003
1076	31	100004
1076	2725	100005
1076	3214	100006
1076	3429	100007
1076	4033	100008
1076	2748	100009
1076	862	100010
1076	2359	100011
1076	445	100012
1076	2514	100013
1076	5357	100014
1076	5489	100015
1076	41	100016
1076	1259	100017
1076	3253	100018
1076	5875	100019
1076	5937	100020
1076	956	100021
1076	4143	100022
1076	238	100023
1076	86	100024
1077	782	100002
1077	1523	100003
1077	2154	100004
1077	457	100005
1077	2678	100006
1077	1211	100007
1077	4034	100008
1077	2556	100009
1077	4616	100010
1077	4834	100011
1077	2483	100012
1077	5202	100013
1077	871	100014
1077	5490	100015
1077	184	100016
1077	5703	100017
1077	5788	100018
1077	374	100019
1078	783	100002
1078	1524	100003
1078	2155	100004
1078	2726	100005
1079	784	100002
1079	1525	100003
1079	86	100004
1079	1458	100005
1079	502	100006
1079	101	100007
1079	351	100008
1079	2315	100009
1079	734	100010
1079	204	100011
1079	192	100012
1079	3892	100013
1079	366	100014
1079	1309	100015
1079	5596	100016
1079	1241	100017
1079	2284	100018
1079	2372	100019
1079	375	100020
1079	5992	100021
1079	1004	100022
1079	563	100023
1079	6110	100024
1079	4658	100025
1079	6169	100026
1079	110	100027
1079	273	100028
1079	1371	100029
1079	6244	100030
1079	252	100031
1079	3931	100032
1080	785	100002
1080	1526	100003
1080	2156	100004
1080	2727	100005
1080	3215	100006
1080	3669	100007
1080	714	100008
1080	4351	100009
1080	4617	100010
1080	4835	100011
1080	5034	100012
1080	5203	100013
1081	688	100002
1081	36	100003
1081	62	100004
1081	2728	100005
1081	1829	100006
1081	158	100007
1081	2709	100008
1081	4352	100009
1081	4127	100010
1081	3300	100011
1081	217	100012
1081	2007	100013
1081	1231	100014
1082	116	100002
1082	52	100003
1082	739	100004
1082	2680	100005
1082	1102	100006
1082	1695	100007
1082	527	100008
1082	4353	100009
1083	786	100002
1083	1527	100003
1083	538	100004
1083	1130	100005
1083	137	100006
1083	3119	100007
1083	4035	100008
1083	56	100009
1083	1644	100010
1083	4836	100011
1083	1406	100012
1083	1866	100013
1083	144	100014
1083	3338	100015
1083	913	100016
1083	247	100017
1083	2851	100018
1083	1271	100019
1083	3574	100020
1083	407	100021
1084	224	100002
1084	17	100003
1084	2157	100004
1084	1230	100005
1084	36	100006
1084	2684	100007
1084	2104	100008
1084	2530	100009
1084	4618	100010
1084	83	100011
1084	37	100012
1084	825	100013
1084	570	100014
1084	544	100015
1084	5597	100016
1084	5704	100017
1084	1122	100018
1084	4064	100019
1085	787	100002
1085	1401	100003
1085	2158	100004
1085	2729	100005
1085	1304	100006
1086	281	100002
1086	1528	100003
1086	2159	100004
1086	50	100005
1086	1263	100006
1086	160	100007
1086	156	100008
1086	59	100009
1086	445	100010
1086	1090	100011
1086	1677	100012
1086	18	100013
1086	101	100014
1086	4865	100015
1086	202	100016
1086	3175	100017
1086	5789	100018
1086	66	100019
1087	788	100002
1087	1529	100003
1087	40	100004
1087	293	100005
1088	789	100002
1088	1530	100003
1088	1196	100004
1088	2528	100005
1089	17	100002
1089	1531	100003
1089	2160	100004
1089	557	100005
1089	3216	100006
1089	1476	100007
1089	3968	100008
1089	1047	100009
1089	981	100010
1089	36	100011
1089	5035	100012
1089	301	100013
1090	790	100002
1090	900	100003
1090	163	100004
1090	236	100005
1090	853	100006
1090	3670	100007
1090	6	100008
1090	2130	100009
1091	100	100002
1091	1532	100003
1091	2161	100004
1091	2730	100005
1091	2873	100006
1091	1321	100007
1091	263	100008
1091	4354	100009
1091	1410	100010
1092	791	100002
1092	1313	100003
1092	2162	100004
1092	891	100005
1092	3217	100006
1092	3671	100007
1092	1839	100008
1092	1148	100009
1092	2733	100010
1092	804	100011
1092	5036	100012
1092	86	100013
1092	1799	100014
1092	5491	100015
1092	3280	100016
1093	792	100002
1093	301	100003
1093	2163	100004
1093	2731	100005
1094	17	100002
1094	1533	100003
1094	441	100004
1094	2732	100005
1094	3218	100006
1094	2985	100007
1094	4036	100008
1094	1150	100009
1094	365	100010
1094	477	100011
1094	5037	100012
1094	563	100013
1095	793	100002
1095	328	100003
1095	2164	100004
1095	17	100005
1095	1367	100006
1095	1330	100007
1095	3848	100008
1095	1306	100009
1095	2300	100010
1095	2577	100011
1095	298	100012
1095	5204	100013
1095	764	100014
1095	816	100015
1096	794	100002
1096	1534	100003
1096	410	100004
1096	2733	100005
1096	193	100006
1096	85	100007
1096	4037	100008
1096	1048	100009
1096	1502	100010
1096	4837	100011
1096	4529	100012
1096	5205	100013
1096	5358	100014
1096	5492	100015
1096	5598	100016
1096	5705	100017
1096	1150	100018
1096	2258	100019
1097	795	100002
1097	1535	100003
1097	2165	100004
1097	2734	100005
1097	3219	100006
1097	3672	100007
1097	4038	100008
1098	796	100002
1098	1536	100003
1098	2166	100004
1098	2735	100005
1098	786	100006
1098	3673	100007
1098	31	100008
1098	4355	100009
1098	4619	100010
1099	162	100002
1099	1537	100003
1099	2167	100004
1099	17	100005
1099	3220	100006
1099	3674	100007
1099	1514	100008
1099	3535	100009
1099	1643	100010
1099	83	100011
1099	148	100012
1099	155	100013
1099	1544	100014
1099	5243	100015
1099	5599	100016
1099	4439	100017
1099	5790	100018
1099	101	100019
1099	4697	100020
1099	56	100021
1099	84	100022
1099	2623	100023
1099	1611	100024
1099	6144	100025
1100	17	100002
1100	1538	100003
1100	800	100004
1100	574	100005
1100	2056	100006
1100	259	100007
1100	2414	100008
1100	2356	100009
1100	62	100010
1100	505	100011
1101	756	100002
1101	1539	100003
1101	2168	100004
1101	1074	100005
1101	1704	100006
1101	3675	100007
1101	246	100008
1101	3420	100009
1101	83	100010
1101	1630	100011
1101	882	100012
1102	52	100002
1102	116	100003
1102	155	100004
1102	2736	100005
1103	797	100002
1103	1540	100003
1103	1341	100004
1103	2737	100005
1103	3221	100006
1103	461	100007
1103	2068	100008
1103	36	100009
1103	1223	100010
1103	527	100011
1103	3385	100012
1103	3701	100013
1103	5359	100014
1103	816	100015
1103	5600	100016
1103	5706	100017
1103	5791	100018
1103	5876	100019
1103	5938	100020
1103	5619	100021
1103	5808	100022
1104	798	100002
1104	412	100003
1104	36	100004
1104	2738	100005
1104	409	100006
1104	17	100007
1104	66	100008
1104	1237	100009
1104	1307	100010
1104	4838	100011
1104	166	100012
1104	1259	100013
1104	1417	100014
1104	1771	100015
1104	499	100016
1104	101	100017
1104	837	100018
1104	3920	100019
1104	410	100020
1104	4883	100021
1105	799	100002
1105	86	100003
1105	2169	100004
1105	193	100005
1105	3222	100006
1105	1047	100007
1106	800	100002
1106	1541	100003
1106	2170	100004
1106	87	100005
1106	3223	100006
1106	2406	100007
1106	229	100008
1106	418	100009
1106	4620	100010
1106	2743	100011
1107	801	100002
1107	31	100003
1107	2171	100004
1107	36	100005
1107	366	100006
1107	3676	100007
1107	4039	100008
1107	380	100009
1107	62	100010
1107	4839	100011
1107	3043	100012
1107	812	100013
1107	1215	100014
1107	3174	100015
1107	3005	100016
1107	59	100017
1107	750	100018
1107	486	100019
1107	398	100020
1107	924	100021
1107	6037	100022
1107	6080	100023
1108	802	100002
1108	1117	100003
1108	421	100004
1108	910	100005
1108	3224	100006
1108	3677	100007
1108	174	100008
1108	688	100009
1108	4621	100010
1108	3087	100011
1109	803	100002
1109	1540	100003
1109	706	100004
1109	2739	100005
1109	636	100006
1109	3678	100007
1109	4040	100008
1109	219	100009
1109	4622	100010
1109	4840	100011
1110	804	100002
1110	1542	100003
1110	2172	100004
1110	2513	100005
1110	953	100006
1110	3673	100007
1110	2661	100008
1110	4356	100009
1111	805	100002
1111	1189	100003
1111	2173	100004
1111	2740	100005
1111	3225	100006
1111	3679	100007
1111	1110	100008
1111	3755	100009
1111	1150	100010
1111	549	100011
1111	1148	100012
1111	372	100013
1112	806	100002
1112	1543	100003
1112	101	100004
1112	264	100005
1112	2826	100006
1112	3680	100007
1112	1699	100008
1112	301	100009
1112	4623	100010
1113	807	100002
1113	1544	100003
1113	19	100004
1113	997	100005
1113	192	100006
1113	768	100007
1113	17	100008
1113	754	100009
1113	4624	100010
1113	981	100011
1113	1115	100012
1113	1159	100013
1114	808	100002
1114	1545	100003
1114	2174	100004
1114	1563	100005
1115	809	100002
1115	1546	100003
1115	36	100004
1115	2741	100005
1116	36	100002
1116	1547	100003
1116	2175	100004
1116	2742	100005
1116	101	100006
1116	958	100007
1116	301	100008
1116	825	100009
1116	822	100010
1116	3995	100011
1116	1111	100012
1117	19	100002
1117	8	100003
1117	17	100004
1117	101	100005
1117	3226	100006
1117	3681	100007
1117	1196	100008
1118	303	100002
1118	1548	100003
1118	2176	100004
1118	2743	100005
1118	1611	100006
1118	31	100007
1118	4041	100008
1118	2941	100009
1118	3251	100010
1118	110	100011
1118	5038	100012
1118	5206	100013
1118	1284	100014
1118	1944	100015
1119	810	100002
1119	1549	100003
1119	1982	100004
1119	2744	100005
1119	3227	100006
1119	3682	100007
1120	811	100002
1120	1550	100003
1120	2177	100004
1120	2745	100005
1120	3228	100006
1121	27	100002
1121	100	100003
1121	2178	100004
1121	2746	100005
1121	2429	100006
1121	3683	100007
1121	3628	100008
1121	1624	100009
1121	1858	100010
1121	301	100011
1122	812	100002
1122	1551	100003
1122	25	100004
1122	2747	100005
1122	3229	100006
1122	3684	100007
1122	4042	100008
1122	4357	100009
1122	1392	100010
1123	813	100002
1123	1552	100003
1123	2179	100004
1123	2581	100005
1123	368	100006
1123	3685	100007
1123	4043	100008
1123	4095	100009
1123	3790	100010
1123	824	100011
1123	563	100012
1123	5207	100013
1123	2675	100014
1123	5118	100015
1123	3783	100016
1123	4093	100017
1123	2695	100018
1123	3040	100019
1123	3030	100020
1123	1969	100021
1123	6038	100022
1123	1590	100023
1123	2381	100024
1123	981	100025
1123	116	100026
1123	163	100027
1123	6212	100028
1123	863	100029
1124	814	100002
1124	1120	100003
1124	2180	100004
1124	2748	100005
1124	3230	100006
1125	815	100002
1125	1356	100003
1125	2181	100004
1125	2171	100005
1125	3231	100006
1125	1257	100007
1125	31	100008
1125	193	100009
1125	17	100010
1125	4841	100011
1125	4485	100012
1125	1989	100013
1125	5360	100014
1125	1009	100015
1125	18	100016
1125	4195	100017
1125	2269	100018
1125	3701	100019
1125	42	100020
1125	386	100021
1125	6039	100022
1125	198	100023
1125	2412	100024
1126	366	100002
1126	1553	100003
1126	361	100004
1126	2515	100005
1126	3232	100006
1126	3686	100007
1126	3087	100008
1126	514	100009
1127	816	100002
1127	31	100003
1127	553	100004
1127	1954	100005
1127	570	100006
1127	217	100007
1127	290	100008
1128	817	100002
1128	1353	100003
1128	2182	100004
1128	2749	100005
1128	3233	100006
1128	3687	100007
1129	301	100002
1129	196	100003
1129	574	100004
1129	162	100005
1129	1223	100006
1129	853	100007
1129	217	100008
1129	4358	100009
1129	603	100010
1129	4842	100011
1129	5039	100012
1129	5208	100013
1129	5361	100014
1129	5493	100015
1129	5601	100016
1129	5707	100017
1129	5792	100018
1129	52	100019
1129	714	100020
1129	107	100021
1129	5	100022
1130	818	100002
1130	1150	100003
1130	224	100004
1130	36	100005
1130	301	100006
1130	2948	100007
1130	3134	100008
1130	116	100009
1130	148	100010
1130	1067	100011
1130	517	100012
1130	17	100013
1130	5150	100014
1130	231	100015
1131	819	100002
1131	310	100003
1131	2183	100004
1131	375	100005
1131	3234	100006
1131	3348	100007
1131	2781	100008
1131	4359	100009
1131	86	100010
1131	1150	100011
1131	822	100012
1132	17	100002
1132	36	100003
1132	2184	100004
1132	1255	100005
1132	1223	100006
1132	3688	100007
1132	1777	100008
1132	1607	100009
1132	2940	100010
1133	820	100002
1133	1554	100003
1133	2185	100004
1133	2750	100005
1133	3235	100006
1133	1497	100007
1133	4044	100008
1133	4360	100009
1134	821	100002
1134	1555	100003
1134	2186	100004
1134	82	100005
1134	1566	100006
1134	3689	100007
1134	4045	100008
1134	1492	100009
1134	1025	100010
1134	4843	100011
1134	5040	100012
1134	3779	100013
1134	5362	100014
1135	148	100002
1135	1556	100003
1135	2187	100004
1135	2613	100005
1135	3236	100006
1135	69	100007
1135	19	100008
1135	2344	100009
1135	2641	100010
1135	372	100011
1136	822	100002
1136	227	100003
1136	2188	100004
1136	17	100005
1136	360	100006
1136	323	100007
1136	482	100008
1137	823	100002
1137	1557	100003
1137	2189	100004
1137	86	100005
1137	3237	100006
1137	1150	100007
1137	4046	100008
1137	3370	100009
1137	4625	100010
1137	1122	100011
1137	1728	100012
1137	2987	100013
1137	5363	100014
1137	3273	100015
1137	5602	100016
1137	5708	100017
1137	5793	100018
1137	5877	100019
1137	4416	100020
1137	422	100021
1137	6040	100022
1138	824	100002
1138	634	100003
1138	2190	100004
1138	815	100005
1138	1876	100006
1138	1999	100007
1138	4047	100008
1138	19	100009
1138	231	100010
1138	2315	100011
1138	1223	100012
1138	221	100013
1138	24	100014
1138	3530	100015
1138	1948	100016
1138	5709	100017
1139	825	100002
1139	17	100003
1139	2191	100004
1139	1257	100005
1139	63	100006
1139	411	100007
1139	2236	100008
1139	1545	100009
1139	3024	100010
1139	301	100011
1139	263	100012
1139	197	100013
1139	5364	100014
1139	3931	100015
1139	156	100016
1139	387	100017
1139	87	100018
1139	364	100019
1139	1093	100020
1139	3275	100021
1140	826	100002
1140	1558	100003
1140	2192	100004
1140	1937	100005
1140	8	100006
1141	827	100002
1141	1559	100003
1141	62	100004
1141	2751	100005
1142	828	100002
1142	1560	100003
1142	2193	100004
1142	2752	100005
1143	829	100002
1143	1561	100003
1143	104	100004
1143	1081	100005
1143	3238	100006
1143	419	100007
1143	4048	100008
1143	1769	100009
1143	202	100010
1143	4844	100011
1143	5041	100012
1144	830	100002
1144	1562	100003
1144	1820	100004
1144	1547	100005
1144	3239	100006
1144	116	100007
1144	1847	100008
1144	387	100009
1144	4626	100010
1144	63	100011
1144	175	100012
1144	193	100013
1144	1952	100014
1144	461	100015
1145	369	100002
1145	1528	100003
1145	1987	100004
1145	1167	100005
1145	62	100006
1146	831	100002
1146	1563	100003
1146	2194	100004
1146	2753	100005
1146	955	100006
1146	3690	100007
1146	4049	100008
1147	143	100002
1147	409	100003
1147	2129	100004
1147	18	100005
1147	263	100006
1147	2236	100007
1147	4050	100008
1147	2833	100009
1148	832	100002
1148	60	100003
1148	1401	100004
1148	876	100005
1148	3240	100006
1148	3535	100007
1148	773	100008
1148	2199	100009
1148	1023	100010
1148	1047	100011
1148	2344	100012
1148	5209	100013
1148	5365	100014
1148	86	100015
